configuration,status,condition,target_modality_group,nominal_supported_window_fraction,position,random_replicates,eligible_count,total_count,coverage,CLEAN_ONCE_fallback_count,completed_seeds,macro_F1_mean,macro_F1_seed_sd_ddof1,MAE_mean,MAE_seed_sd_ddof1
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:random,TV,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.5894133826821355,0.010024563789497544,0.6492211699643878,0.024864794516108426
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:front,TV,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.5690126547513142,0.008643994966210905,0.6816674867258881,0.026230933576118234
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:middle,TV,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5805474874356105,0.017661438909996007,0.651952060864803,0.03020511776611656
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:back,TV,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.5668941465021744,0.00818626855082067,0.6659288222262091,0.03423458426454505
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:random,TV,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.5730581500881274,0.009543534404749256,0.6604247087693343,0.0247817733084023
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:front,TV,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.5510016453328345,0.013046633601413176,0.6966063913672497,0.019493501230777664
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:middle,TV,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.5724681248166101,0.005630842912823462,0.6710892926723332,0.023087944390738645
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:back,TV,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.5466611748030615,0.005655122819201744,0.6859853155009602,0.03751448552366606
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:random,TV,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.5559522164981067,0.012108229577875905,0.6807835839012496,0.020965492857468966
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:front,AV,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.5993160860030927,0.005118836773721928,0.6433003001544993,0.02975253569391109
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:middle,AV,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.6003744632755996,0.0038031787922296655,0.6409472557499125,0.03044134391443964
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:back,AV,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.600928173600432,0.005607490494956266,0.6436601197054941,0.03173040749270637
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:random,AV,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.5995735417302864,0.003954216965710594,0.6421001529954075,0.031518790181435184
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:front,AV,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.5931018733883985,0.004928695875205571,0.6467170723086123,0.029721261715295526
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:middle,AV,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5991659727037802,0.003135210198060597,0.6401243412959085,0.031232617754156946
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:back,AV,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.5987985995528274,0.006021532330800488,0.6448759255531963,0.03225369257496624
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:random,AV,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.6012658551676558,0.005440521907431031,0.6452112386525477,0.032042033314091355
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:front,AV,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.5934381833430574,0.0069598120107462495,0.6497423347900622,0.02904452214223212
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:middle,AV,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5975101571708993,0.008711032217209409,0.6396806730834733,0.032807858969587086
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:back,AV,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.5977227675467705,0.009432453632336342,0.6443233184143091,0.032481410031290826
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.5:random,AV,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.5948499615774185,0.00382412484374379,0.6426241986924169,0.03256683113323361
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:front,AV,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.5873987618351707,0.007419818488818198,0.649227698273115,0.029117687400256546
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:middle,AV,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.585722792708082,0.009209112730122726,0.6470382706628475,0.03337310382199543
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:back,AV,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.5917829149786337,0.011825802733168465,0.6463252465625403,0.03498632901634476
B-CAT-zscore,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.7:random,AV,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.5939097092986207,0.00729849875184128,0.6483693547924858,0.03739173291822598
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:front,T,0.1,front,1,728,728,1.0,0,17;29;43,0.5874528932474389,0.004121194756125394,0.6224194485326907,0.009748817934559829
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:middle,T,0.1,middle,1,728,728,1.0,0,17;29;43,0.5893645845050903,0.0083631719083897,0.6120229149568824,0.0031556237795049313
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:back,T,0.1,back,1,728,728,1.0,0,17;29;43,0.5856878007054309,0.00885477429726776,0.6336480331155787,0.006533567359422907
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.1:random,T,0.1,random,3,728,728,1.0,0,17;29;43,0.5930815566625487,0.007827732067236403,0.6184921486341625,0.003754547787610151
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:front,T,0.3,front,1,728,728,1.0,0,17;29;43,0.5691589073499218,0.01079450158614621,0.6358406832141588,0.006997464413095288
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:middle,T,0.3,middle,1,728,728,1.0,0,17;29;43,0.5955555010792883,0.012338607236142154,0.6128009461871652,0.0038040555560995915
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:back,T,0.3,back,1,728,728,1.0,0,17;29;43,0.5838259904816002,0.013162665647287368,0.6394582055647681,0.006189662478397995
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.3:random,T,0.3,random,3,728,728,1.0,0,17;29;43,0.5888791724116033,0.005164189320488312,0.6239999356139723,0.0033362928013317707
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:front,T,0.5,front,1,728,728,1.0,0,17;29;43,0.5682982586542425,0.006426416228485945,0.649901412722728,0.0018938784394914323
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:middle,T,0.5,middle,1,728,728,1.0,0,17;29;43,0.5910570028213776,0.017707992926046374,0.6252589019418088,0.01135314224849376
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:back,T,0.5,back,1,728,728,1.0,0,17;29;43,0.5728014465777567,0.015273134178081118,0.6445635684351493,0.007684350470455219
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.5:random,T,0.5,random,3,728,728,1.0,0,17;29;43,0.5797671642542489,0.01740143795747218,0.6333090849705462,0.006975627016750131
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:front,T,0.7,front,1,728,728,1.0,0,17;29;43,0.568220933553917,0.003884345892356751,0.6817548985958365,0.015359286691466766
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:middle,T,0.7,middle,1,728,728,1.0,0,17;29;43,0.5783312732726352,0.011785913018016559,0.6788174766610503,0.027993620382310225
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:back,T,0.7,back,1,728,728,1.0,0,17;29;43,0.5571481570509157,0.028549070168420596,0.6590393702132838,0.007988069187866619
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,T:0.7:random,T,0.7,random,3,728,728,1.0,0,17;29;43,0.5784089241263995,0.009763726056655693,0.6719848260476821,0.019383174825417262
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:front,A,0.1,front,1,724,728,0.9945054945054945,4,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:middle,A,0.1,middle,1,724,728,0.9945054945054945,4,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:back,A,0.1,back,1,724,728,0.9945054945054945,4,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.1:random,A,0.1,random,3,724,728,0.9945054945054945,4,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:front,A,0.3,front,1,724,728,0.9945054945054945,4,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:middle,A,0.3,middle,1,724,728,0.9945054945054945,4,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:back,A,0.3,back,1,724,728,0.9945054945054945,4,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.3:random,A,0.3,random,3,724,728,0.9945054945054945,4,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:front,A,0.5,front,1,724,728,0.9945054945054945,4,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:middle,A,0.5,middle,1,724,728,0.9945054945054945,4,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:back,A,0.5,back,1,724,728,0.9945054945054945,4,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.5:random,A,0.5,random,3,724,728,0.9945054945054945,4,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:front,A,0.7,front,1,718,728,0.9862637362637363,10,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217323197488,0.004132739130899595
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:middle,A,0.7,middle,1,718,728,0.9862637362637363,10,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217323197488,0.004132739130899595
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:back,A,0.7,back,1,718,728,0.9862637362637363,10,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217323197488,0.004132739130899595
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,A:0.7:random,A,0.7,random,3,718,728,0.9862637362637363,10,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217323197488,0.004132739130899595
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:front,V,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:middle,V,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:back,V,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.1:random,V,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:front,V,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:middle,V,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:back,V,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.3:random,V,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:front,V,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:middle,V,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:back,V,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.5:random,V,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:front,V,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:middle,V,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:back,V,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,V:0.7:random,V,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:front,TA,0.1,front,1,724,728,0.9945054945054945,4,17;29;43,0.5849970677127371,0.005018970204133856,0.6211820361964023,0.010010513161898242
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:middle,TA,0.1,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5914098640113313,0.00637649344863042,0.6116091778186097,0.0027208757560227255
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:back,TA,0.1,back,1,724,728,0.9945054945054945,4,17;29;43,0.5849687600051272,0.009472988453598523,0.6314960066539332,0.007257098962655865
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.1:random,TA,0.1,random,3,724,728,0.9945054945054945,4,17;29;43,0.5938921998391364,0.0016359277816314563,0.6164740184836203,0.0043639498584153195
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:front,TA,0.3,front,1,724,728,0.9945054945054945,4,17;29;43,0.5713853793747631,0.010796832616996863,0.6353881453864226,0.007251478041857482
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:middle,TA,0.3,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5989300014741169,0.010157411862213441,0.612318804862471,0.0037343421626580427
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:back,TA,0.3,back,1,724,728,0.9945054945054945,4,17;29;43,0.5838259904816002,0.013162665647287368,0.63946671500924,0.006092491524696764
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.3:random,TA,0.3,random,3,724,728,0.9945054945054945,4,17;29;43,0.5930198425407757,0.008004497456265842,0.6244606638796811,0.0032254279540610245
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:front,TA,0.5,front,1,724,728,0.9945054945054945,4,17;29;43,0.5704189140286614,0.00453930645139409,0.6476752163261096,0.0019286024798059603
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:middle,TA,0.5,middle,1,724,728,0.9945054945054945,4,17;29;43,0.5934321851956209,0.017202126840716175,0.6226565925353365,0.009821157868820433
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:back,TA,0.5,back,1,724,728,0.9945054945054945,4,17;29;43,0.5746682627548411,0.012898125424535712,0.6438301583433174,0.00734748329492816
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.5:random,TA,0.5,random,3,724,728,0.9945054945054945,4,17;29;43,0.5786422589550957,0.00896108360267589,0.636273818475411,0.00597590811669188
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:front,TA,0.7,front,1,718,728,0.9862637362637363,10,17;29;43,0.57184515202594,0.0021726899231130983,0.6751762460279189,0.012262971058068456
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:middle,TA,0.7,middle,1,718,728,0.9862637362637363,10,17;29;43,0.5831045658118953,0.009570005148066293,0.6729127787573402,0.026945966278187353
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:back,TA,0.7,back,1,718,728,0.9862637362637363,10,17;29;43,0.5619641971728031,0.023876947307430386,0.6573962625983895,0.009276789245286484
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TA:0.7:random,TA,0.7,random,3,718,728,0.9862637362637363,10,17;29;43,0.5667690290947864,0.013124534100445924,0.673865231756412,0.014121327785604177
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:front,TV,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.5837198063305109,0.005164772117061213,0.6214141328295654,0.009083636063614498
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:middle,TV,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5906541274354647,0.006263159795736972,0.6111248727139911,0.0021939054564332795
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:back,TV,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.5819149339431745,0.011065852608408713,0.6332759845362431,0.0069059142483804134
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.1:random,TV,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.591324764678951,0.008714083325806553,0.6125349789544687,0.002526398690729176
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:front,TV,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.5686112459745334,0.010560450143167697,0.6346002595059189,0.00611791426859622
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:middle,TV,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5988832550569104,0.011321440995469625,0.6110147091939268,0.004166836566505345
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:back,TV,0.3,back,1,703,728,0.9656593406593407,25,17;29;43,0.5810322097781246,0.014889269914337928,0.6401876764418472,0.006420878028127984
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.3:random,TV,0.3,random,3,703,728,0.9656593406593407,25,17;29;43,0.5891973472969033,0.01476190297672913,0.6172479293360856,0.000668497739866327
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:front,TV,0.5,front,1,703,728,0.9656593406593407,25,17;29;43,0.5695643350037,0.0033342668396472825,0.6468523355970487,0.0014047849985310205
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:middle,TV,0.5,middle,1,703,728,0.9656593406593407,25,17;29;43,0.5956535230828837,0.01767928618545541,0.6210754893359497,0.010110383539950378
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:back,TV,0.5,back,1,703,728,0.9656593406593407,25,17;29;43,0.577021375754324,0.013440689747659235,0.6416920992019036,0.00643965926245772
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.5:random,TV,0.5,random,3,703,728,0.9656593406593407,25,17;29;43,0.5857498099528339,0.011796708940609987,0.6300546066202523,0.006579743242804124
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:front,TV,0.7,front,1,694,728,0.9532967032967034,34,17;29;43,0.5723751637344597,0.0020330514893417686,0.673630493034806,0.01311751982584327
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:middle,TV,0.7,middle,1,694,728,0.9532967032967034,34,17;29;43,0.5855135350565162,0.009744736861912401,0.6664827215045412,0.026874378212143887
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:back,TV,0.7,back,1,694,728,0.9532967032967034,34,17;29;43,0.566281578861839,0.022817524376767016,0.6552653751951056,0.00840674647278721
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,TV:0.7:random,TV,0.7,random,3,694,728,0.9532967032967034,34,17;29;43,0.5754357852046504,0.0116271356604888,0.6688230249766405,0.01815420633008458
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:front,AV,0.1,front,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:middle,AV,0.1,middle,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:back,AV,0.1,back,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.1:random,AV,0.1,random,3,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:front,AV,0.3,front,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
B-T-identity,ALL_THREE_PRESPECIFIED_SEEDS_COMPLETED,AV:0.3:middle,AV,0.3,middle,1,703,728,0.9656593406593407,25,17;29;43,0.595557651429924,0.0032629108715427554,0.6139217321270025,0.004132739372869209
